# id	disposition	subject	core functions	expression
rt_math:90	run-fn	STR	ABS,STR	Str( Abs( snIntN ) )
rt_math:92	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	STR	ABS,STR	Str( Abs( @snIntN ) )
rt_math:94	run-fn	ABS	ABS,MONTH	Abs( Month( sdDate ) )
rt_math:95	run-fn	ABS	ABS,MONTH	Abs( -Month( sdDate ) )
rt_math:96	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	ABS,STR,YEAR	Str( Abs( Year( sdDateE ) ) )
rt_math:97	run-fn	STR	ABS,STR,YEAR	Str( Abs( -Year( sdDateE ) ) )
rt_math:98	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	ABS,STR,YEAR	Str( Abs( Year( sdDate ) ) )
rt_math:99	run-fn	STR	ABS,STR,YEAR	Str( Abs( -Year( sdDate ) ) )
rt_math:100	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	ABS,MONTH,STR	Str( Abs( Month( sdDate ) ) )
rt_math:101	run-fn	STR	ABS,MONTH,STR	Str( Abs( -Month( sdDate ) ) )
rt_math:102	run-fn	STR	ABS,STR	Str( Abs( 0 ) )
rt_math:103	run-fn	STR	ABS,STR	Str( Abs( 0.0 ) )
rt_math:104	run-fn	STR	ABS,STR	Str( Abs( -0 ) )
rt_math:105	run-fn	STR	ABS,STR	Str( Abs( 150 ) )
rt_math:106	run-fn	STR	ABS,STR	Str( Abs( -150 ) )
rt_math:107	run-fn	STR	ABS,STR	Str( Abs( 150.245 ) )
rt_math:108	run-fn	STR	ABS,STR	Str( Abs( -150.245 ) )
rt_math:109	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	ABS,STR,VAL	Str( Abs( Val( "0" ) ) )
rt_math:110	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	ABS,STR,VAL	Str( Abs( Val( "-0" ) ) )
rt_math:111	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	ABS,STR,VAL	Str( Abs( Val( "150" ) ) )
rt_math:112	run-fn	STR	ABS,STR,VAL	Str( Abs( Val( "-150" ) ) )
rt_math:113	run-fn	STR	ABS,STR,VAL	Str( Abs( Val( "150.245" ) ) )
rt_math:114	run-fn	STR	ABS,STR,VAL	Str( Abs( Val( "-150.245" ) ) )
rt_math:115	run-fn	ABS	ABS	Abs( 0.1 )
rt_math:116	run-fn	ABS	ABS	Abs( 10.5 )
rt_math:117	run-fn	ABS	ABS	Abs( -10.7 )
rt_math:118	run-fn	ABS	ABS	Abs( 10.578 )
rt_math:119	run-fn	ABS	ABS	Abs( -10.578 )
rt_math:120	run-fn	ABS	ABS	Abs( 100000 )
rt_math:121	run-fn	ABS	ABS	Abs( -100000 )
rt_math:125	rte	EXP	EXP	Exp( "A" )
rt_math:126	out-of-scope	EXP	EXP	Exp( 0 )
rt_math:127	out-of-scope	STR	EXP,STR	Str( Exp( 15 ) )
rt_math:128	out-of-scope	STR	EXP,STR	Str( Exp( snIntZ ) )
rt_math:130	out-of-scope	STR	EXP,STR	Str( Exp( @snIntZ ) )
rt_math:132	out-of-scope	ROUND	EXP,ROUND	Round( Exp( 1 ), 2 )
rt_math:133	out-of-scope	STR	EXP,STR	Str( Exp( 1 ), 20, 10 )
rt_math:134	out-of-scope	ROUND	EXP,ROUND	Round( Exp( 10 ), 2 )
rt_math:135	out-of-scope	STR	EXP,STR	Str( Exp( 10 ), 20, 10 )
rt_math:139	run-fn	ROUND	ROUND	Round( snDoubleP, snIntZ )
rt_math:141	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	ROUND	ROUND	Round( @snDoubleP, @snIntZ )
rt_math:143	rte	ROUND	ROUND	Round( NIL, 0 )
rt_math:144	rte	ROUND	ROUND	Round( 0, NIL )
rt_math:145	run-fn	ROUND	ROUND	Round( 0, 0 )
rt_math:146	run-fn	ROUND	ROUND	Round( 0, 2 )
rt_math:147	run-fn	ROUND	ROUND	Round( 0, -2 )
rt_math:148	run-fn	ROUND	ROUND	Round( 0.5, 0 )
rt_math:149	run-fn	ROUND	ROUND	Round( 0.5, 1 )
rt_math:150	run-fn	ROUND	ROUND	Round( 0.5, 2 )
rt_math:151	run-fn	ROUND	ROUND	Round( 0.5, -1 )
rt_math:152	run-fn	ROUND	ROUND	Round( 0.5, -2 )
rt_math:153	run-fn	ROUND	ROUND	Round( 0.50, 0 )
rt_math:154	run-fn	ROUND	ROUND	Round( 0.50, 1 )
rt_math:155	run-fn	ROUND	ROUND	Round( 0.50, 2 )
rt_math:156	run-fn	ROUND	ROUND	Round( 0.50, -1 )
rt_math:157	run-fn	ROUND	ROUND	Round( 0.50, -2 )
rt_math:158	run-fn	ROUND	ROUND	Round( 0.55, 0 )
rt_math:159	run-fn	ROUND	ROUND	Round( 0.55, 1 )
rt_math:160	run-fn	ROUND	ROUND	Round( 0.55, 2 )
rt_math:161	run-fn	ROUND	ROUND	Round( 0.55, -1 )
rt_math:162	run-fn	ROUND	ROUND	Round( 0.55, -2 )
rt_math:163	run-fn	ROUND	ROUND	Round( 0.557, 0 )
rt_math:164	run-fn	ROUND	ROUND	Round( 0.557, 1 )
rt_math:165	run-fn	ROUND	ROUND	Round( 0.557, 2 )
rt_math:166	run-fn	ROUND	ROUND	Round( 0.557, -1 )
rt_math:167	run-fn	ROUND	ROUND	Round( 0.557, -2 )
rt_math:168	run-fn	ROUND	ROUND	Round( 50, 0 )
rt_math:169	run-fn	ROUND	ROUND	Round( 50, 1 )
rt_math:170	run-fn	ROUND	ROUND	Round( 50, 2 )
rt_math:171	run-fn	ROUND	ROUND	Round( 50, -1 )
rt_math:172	run-fn	ROUND	ROUND	Round( 50, -2 )
rt_math:173	run-fn	ROUND	ROUND	Round( 10.50, 0 )
rt_math:174	run-fn	ROUND	ROUND	Round( 10.50, -1 )
rt_math:175	run-fn	ROUND	ROUND	Round( 500000, 0 )
rt_math:176	run-fn	ROUND	ROUND	Round( 500000, 1 )
rt_math:177	run-fn	ROUND	ROUND	Round( 500000, 2 )
rt_math:178	run-fn	ROUND	ROUND	Round( 500000, -1 )
rt_math:179	run-fn	ROUND	ROUND	Round( 500000, -2 )
rt_math:180	run-fn	ROUND	ROUND	Round( 500000, -2 )
rt_math:181	run-fn	ROUND	ROUND	Round( 5000000000, 0 )
rt_math:182	run-fn	ROUND	ROUND	Round( 5000000000, 1 )
rt_math:183	run-fn	ROUND	ROUND	Round( 5000000000, 2 )
rt_math:184	run-fn	ROUND	ROUND	Round( 5000000000, -1 )
rt_math:185	run-fn	ROUND	ROUND	Round( 5000000000, -2 )
rt_math:186	run-fn	ROUND	ROUND	Round( 5000000000, -2 )
rt_math:187	run-fn	ROUND	ROUND	Round( 5000000000.129, 0 )
rt_math:188	run-fn	ROUND	ROUND	Round( 5000000000.129, 1 )
rt_math:189	run-fn	ROUND	ROUND	Round( 5000000000.129, 2 )
rt_math:190	run-fn	ROUND	ROUND	Round( 5000000000.129, -1 )
rt_math:191	run-fn	ROUND	ROUND	Round( 5000000000.129, -2 )
rt_math:192	run-fn	ROUND	ROUND	Round( 5000000000.129, -2 )
rt_math:193	run-fn	ROUND	ROUND	Round( -0.5, 0 )
rt_math:194	run-fn	ROUND	ROUND	Round( -0.5, 1 )
rt_math:195	run-fn	ROUND	ROUND	Round( -0.5, 2 )
rt_math:196	run-fn	ROUND	ROUND	Round( -0.5, -1 )
rt_math:197	run-fn	ROUND	ROUND	Round( -0.5, -2 )
rt_math:198	run-fn	ROUND	ROUND	Round( -0.50, 0 )
rt_math:199	run-fn	ROUND	ROUND	Round( -0.50, 1 )
rt_math:200	run-fn	ROUND	ROUND	Round( -0.50, 2 )
rt_math:201	run-fn	ROUND	ROUND	Round( -0.50, -1 )
rt_math:202	run-fn	ROUND	ROUND	Round( -0.50, -2 )
rt_math:203	run-fn	ROUND	ROUND	Round( -0.55, 0 )
rt_math:204	run-fn	ROUND	ROUND	Round( -0.55, 1 )
rt_math:205	run-fn	ROUND	ROUND	Round( -0.55, 2 )
rt_math:206	run-fn	ROUND	ROUND	Round( -0.55, -1 )
rt_math:207	run-fn	ROUND	ROUND	Round( -0.55, -2 )
rt_math:208	run-fn	ROUND	ROUND	Round( -0.557, 0 )
rt_math:209	run-fn	ROUND	ROUND	Round( -0.557, 1 )
rt_math:210	run-fn	ROUND	ROUND	Round( -0.557, 2 )
rt_math:211	run-fn	ROUND	ROUND	Round( -0.557, -1 )
rt_math:212	run-fn	ROUND	ROUND	Round( -0.557, -2 )
rt_math:213	run-fn	ROUND	ROUND	Round( -50, 0 )
rt_math:214	run-fn	ROUND	ROUND	Round( -50, 1 )
rt_math:215	run-fn	ROUND	ROUND	Round( -50, 2 )
rt_math:216	run-fn	ROUND	ROUND	Round( -50, -1 )
rt_math:217	run-fn	ROUND	ROUND	Round( -50, -2 )
rt_math:218	run-fn	ROUND	ROUND	Round( -10.50, 0 )
rt_math:219	run-fn	ROUND	ROUND	Round( -10.50, -1 )
rt_math:220	run-fn	ROUND	ROUND	Round( -500000, 0 )
rt_math:221	run-fn	ROUND	ROUND	Round( -500000, 1 )
rt_math:222	run-fn	ROUND	ROUND	Round( -500000, 2 )
rt_math:223	run-fn	ROUND	ROUND	Round( -500000, -1 )
rt_math:224	run-fn	ROUND	ROUND	Round( -500000, -2 )
rt_math:225	run-fn	ROUND	ROUND	Round( -500000, -2 )
rt_math:226	run-fn	ROUND	ROUND	Round( -5000000000, 0 )
rt_math:227	run-fn	ROUND	ROUND	Round( -5000000000, 1 )
rt_math:228	run-fn	ROUND	ROUND	Round( -5000000000, 2 )
rt_math:229	run-fn	ROUND	ROUND	Round( -5000000000, -1 )
rt_math:230	run-fn	ROUND	ROUND	Round( -5000000000, -2 )
rt_math:231	run-fn	ROUND	ROUND	Round( -5000000000, -2 )
rt_math:232	run-fn	ROUND	ROUND	Round( -5000000000.129, 0 )
rt_math:233	run-fn	ROUND	ROUND	Round( -5000000000.129, 1 )
rt_math:234	run-fn	ROUND	ROUND	Round( -5000000000.129, 2 )
rt_math:235	run-fn	ROUND	ROUND	Round( -5000000000.129, -1 )
rt_math:236	run-fn	ROUND	ROUND	Round( -5000000000.129, -2 )
rt_math:237	run-fn	ROUND	ROUND	Round( -5000000000.129, -2 )
rt_math:241	rte	INT	INT	Int( NIL )
rt_math:242	rte	INT	INT	Int( "A" )
rt_math:243	rte	INT	INT	Int( {} )
rt_math:244	run-fn	INT	INT	Int( 0 )
rt_math:245	run-fn	INT	INT	Int( 0.0 )
rt_math:246	run-fn	INT	INT	Int( 10 )
rt_math:247	run-fn	INT	INT	Int( snIntP )
rt_math:249	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	INT	INT	Int( @snIntP )
rt_math:251	run-fn	INT	INT	Int( -10 )
rt_math:252	run-fn	INT	INT	Int( 100000 )
rt_math:253	run-fn	INT	INT	Int( -100000 )
rt_math:254	run-fn	INT	INT	Int( 10.5 )
rt_math:255	run-fn	INT	INT	Int( -10.5 )
rt_math:256	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	INT,STR,VAL	Str( Int( Val( "100.290" ) ) )
rt_math:257	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	INT,STR,VAL	Str( Int( Val( "  100.290" ) ) )
rt_math:258	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	INT,STR,VAL	Str( Int( Val( " 100" ) ) )
rt_math:259	run-fn	INT	INT	Int( 5000000000.90 )
rt_math:260	run-fn	INT	INT	Int( -5000000000.90 )
rt_math:261	run-fn	INT	INT	Int( 5000000000 )
rt_math:262	run-fn	INT	INT	Int( -5000000000 )
rt_math:263	run-fn	INT	INT	Int( 5000000000 ) / 100000
rt_math:264	run-fn	INT	INT	Int( -5000000000 ) / 100000
rt_math:268	rte	MAX	MAX	Max( NIL, NIL )
rt_math:269	rte	MAX	MAX	Max( 10, NIL )
rt_math:270	rte	MAX	HB_STOD,MAX	Max( hb_SToD( "19800101" ), 10 )
rt_math:271	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	MAX	HB_STOD,MAX	Max( hb_SToD( "19800101" ), hb_SToD( "19800101" ) )
rt_math:272	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	MAX	HB_STOD,MAX	Max( hb_SToD( "19800102" ), hb_SToD( "19800101" ) )
rt_math:273	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	MAX	HB_STOD,MAX	Max( hb_SToD( "19800101" ), hb_SToD( "19800102" ) )
rt_math:274	run-fn	MAX	MAX	Max( snIntP, snLongP )
rt_math:276	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	MAX	MAX	Max( @snIntP, @snLongP )
rt_math:278	rte	MIN	MIN	Min( NIL, NIL )
rt_math:279	rte	MIN	MIN	Min( 10, NIL )
rt_math:280	rte	MIN	HB_STOD,MIN	Min( hb_SToD( "19800101" ), 10 )
rt_math:281	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	MIN	HB_STOD,MIN	Min( hb_SToD( "19800101" ), hb_SToD( "19800101" ) )
rt_math:282	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	MIN	HB_STOD,MIN	Min( hb_SToD( "19800102" ), hb_SToD( "19800101" ) )
rt_math:283	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	MIN	HB_STOD,MIN	Min( hb_SToD( "19800101" ), hb_SToD( "19800102" ) )
rt_math:284	run-fn	MIN	MIN	Min( snIntP, snLongP )
rt_math:286	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	MIN	MIN	Min( @snIntP, @snLongP )
rt_math:291	run-fn	STR	MAX,STR	Str( Max( 10, 12 )           )
rt_math:292	run-fn	STR	MAX,STR	Str( Max( 10.50, 10 )        )
rt_math:293	run-fn	STR	MAX,STR	Str( Max( 10, 9.50 )         )
rt_math:294	run-fn	STR	MAX,STR	Str( Max( 100000, 10 )       )
rt_math:295	run-fn	STR	MAX,STR	Str( Max( 20.50, 20.670 )    )
rt_math:296	run-fn	STR	MAX,STR	Str( Max( 20.5125, 20.670 )  )
rt_math:297	run-fn	STR	MIN,STR	Str( Min( 10, 12 )           )
rt_math:298	run-fn	STR	MIN,STR	Str( Min( 10.50, 10 )        )
rt_math:299	run-fn	STR	MIN,STR	Str( Min( 10, 9.50 )         )
rt_math:300	run-fn	STR	MIN,STR	Str( Min( 100000, 10 )       )
rt_math:301	run-fn	STR	MIN,STR	Str( Min( 20.50, 20.670 )    )
rt_math:302	run-fn	STR	MIN,STR	Str( Min( 20.5125, 20.670 )  )
rt_math:303	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "0x10" )           )
rt_math:304	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "0X10" )           )
rt_math:305	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15E2" )           )
rt_math:306	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15E21" )          )
rt_math:307	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15.1A10" )        )
rt_math:308	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15.1A1" )         )
rt_math:309	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "A" )              )
rt_math:310	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "AAA0" )           )
rt_math:311	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "AAA2" )           )
rt_math:312	run-fn	STR	STR,VAL	Str( Val( "" )               )
rt_math:313	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "0" )              )
rt_math:314	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( " 0" )             )
rt_math:315	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "-0" )             )
rt_math:316	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "00" )             )
rt_math:317	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "1" )              )
rt_math:318	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15" )             )
rt_math:319	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "200" )            )
rt_math:320	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( " 200" )           )
rt_math:321	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "200 " )           )
rt_math:322	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( " 200 " )          )
rt_math:323	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "-200" )           )
rt_math:324	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( " -200" )          )
rt_math:325	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "-200 " )          )
rt_math:326	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( " -200 " )         )
rt_math:327	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15.0" )           )
rt_math:328	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15.00" )          )
rt_math:329	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15.000" )         )
rt_math:330	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "15.001 " )        )
rt_math:331	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "100000000" )      )
rt_math:332	divergent:Str( n ) width: a Val()/Year()/Month()/Day() result gets the default width, not its own	STR	STR,VAL	Str( Val( "5000000000" )     )
rt_math:333	run-fn	STR	STR	Str( 10                      )
rt_math:334	run-fn	STR	STR	Str( 15.0                    )
rt_math:335	run-fn	STR	STR	Str( 10.1                    )
rt_math:336	run-fn	STR	STR	Str( 15.00                   )
rt_math:338	run-fn	STR	STR	Str( 100.2 * 200.12          )
rt_math:339	run-fn	STR	STR	Str( 100.20 * 200.12         )
rt_math:340	run-fn	STR	STR	Str( 1000.2 * 200.12         )
rt_math:341	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100 / 1000              )
rt_math:342	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100 / 100000            )
rt_math:343	run-fn	STR	STR	Str( 10 * 10                 )
rt_math:344	run-fn	STR	STR	Str( 100 / 10                )
rt_math:345	run-fn	STR	STR	Str( 100 / 13                )
rt_math:346	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100.0 / 10              )
rt_math:347	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100.0 / 10.00           )
rt_math:348	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100.0 / 10.000          )
rt_math:349	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100 / 10.00             )
rt_math:350	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100 / 10.000            )
rt_math:351	divergent:Str( n ) decimals: a division that comes out even keeps its own decimals, not SET DECIMALS	STR	STR	Str( 100.00 / 10.0           )
rt_math:352	divergent:date - empty date counts days from 0001-01-01 (the empty date in C#) where Harbour counts from Julian day 0, a fixed 1,721,426 apart; EasiPOS never subtracts an empty date (Alex, 2026-09-19)	STR	STR	Str( sdDate - sdDateE        )
rt_math:353	run-fn	STR	STR	Str( sdDate - sdDate         )
rt_math:354	quarantine:int literal arithmetic overflows at C# compile time (CS0220); Harbour promotes to double. Emitter to-do	STR	STR	Str( 1234567890 * 1234567890 )
rt_math:358	rte	MOD	MOD	Mod()
rt_math:359	rte	MOD	MOD	Mod( NIL )
rt_math:360	rte	MOD	MOD	Mod( 100 )
rt_math:361	rte	MOD	MOD	Mod( "A", "B" )
rt_math:362	rte	MOD	MOD	Mod( "A", 100 )
rt_math:363	rte	MOD	MOD	Mod( 100, "B" )
rt_math:364	rte	MOD	MOD	Mod( NIL, NIL )
rt_math:365	out-of-scope	MOD	MOD	Mod( 100, 60, "A" )
rt_math:367	rte	MOD	MOD	Mod( 1, 0 )
rt_math:368	rte	MOD	MOD	Mod( 1, NIL )
rt_math:369	rte	STR	MOD,STR	Str( Mod( 1, 0   ) )
rt_math:370	out-of-scope	STR	MOD,STR	Str( Mod( 2, 4   ) )
rt_math:371	out-of-scope	STR	MOD,STR	Str( Mod( 4, 2   ) )
rt_math:372	out-of-scope	STR	MOD,STR	Str( Mod( 4, 2.0 ) )
rt_math:373	out-of-scope	STR	MOD,STR	Str( Mod( 2, 4.0 ) )
rt_math:374	out-of-scope	STR	MOD,STR	Str( Mod( 8, 3   ) )
rt_math:376	out-of-scope	STR	MOD,STR	Str( Mod(  3,  3 ) )
rt_math:377	out-of-scope	STR	MOD,STR	Str( Mod(  3,  2 ) )
rt_math:378	out-of-scope	STR	MOD,STR	Str( Mod(  3,  1 ) )
rt_math:379	rte	STR	MOD,STR	Str( Mod(  3,  0 ) )
rt_math:380	out-of-scope	STR	MOD,STR	Str( Mod(  3, -1 ) )
rt_math:381	out-of-scope	STR	MOD,STR	Str( Mod(  3, -2 ) )
rt_math:382	out-of-scope	STR	MOD,STR	Str( Mod(  3, -3 ) )
rt_math:383	out-of-scope	STR	MOD,STR	Str( Mod( -3,  3 ) )
rt_math:384	out-of-scope	STR	MOD,STR	Str( Mod( -3,  2 ) )
rt_math:385	out-of-scope	STR	MOD,STR	Str( Mod( -3,  1 ) )
rt_math:386	rte	STR	MOD,STR	Str( Mod( -3,  0 ) )
rt_math:387	out-of-scope	STR	MOD,STR	Str( Mod( -3, -1 ) )
rt_math:388	out-of-scope	STR	MOD,STR	Str( Mod( -3, -2 ) )
rt_math:389	out-of-scope	STR	MOD,STR	Str( Mod( -3, -3 ) )
rt_math:390	out-of-scope	STR	MOD,STR	Str( Mod(  3,  3 ) )
rt_math:391	out-of-scope	STR	MOD,STR	Str( Mod(  2,  3 ) )
rt_math:392	out-of-scope	STR	MOD,STR	Str( Mod(  1,  3 ) )
rt_math:393	out-of-scope	STR	MOD,STR	Str( Mod(  0,  3 ) )
rt_math:394	out-of-scope	STR	MOD,STR	Str( Mod( -1,  3 ) )
rt_math:395	out-of-scope	STR	MOD,STR	Str( Mod( -2,  3 ) )
rt_math:396	out-of-scope	STR	MOD,STR	Str( Mod( -3,  3 ) )
rt_math:397	out-of-scope	STR	MOD,STR	Str( Mod(  3, -3 ) )
rt_math:398	out-of-scope	STR	MOD,STR	Str( Mod(  2, -3 ) )
rt_math:399	out-of-scope	STR	MOD,STR	Str( Mod(  1, -3 ) )
rt_math:400	out-of-scope	STR	MOD,STR	Str( Mod(  0, -3 ) )
rt_math:401	out-of-scope	STR	MOD,STR	Str( Mod( -1, -3 ) )
rt_math:402	out-of-scope	STR	MOD,STR	Str( Mod( -2, -3 ) )
rt_math:403	out-of-scope	STR	MOD,STR	Str( Mod( -3, -3 ) )
rt_math:408	run-op			o:oscode
rt_math:410	run-op			o:oscode
rt_math:411	run-op			o:oscode++
rt_math:413	run-op			o:oscode
rt_math:414	run-op			++o:oscode
rt_math:416	run-op			o:oscode
rt_math:417	run-op			o:oscode += 200
rt_math:420	run-op			l
rt_math:422	run-op			l
rt_math:423	run-op			l++
rt_math:425	run-op			l
rt_math:426	run-op			++l
rt_math:428	run-op			l
rt_math:429	run-op			l += 200
rt_math:431	statement:unsupported:memvar			mnIntN := 1
rt_math:432	unsupported:memvar			mnIntN
rt_math:433	statement:unsupported:memvar			mnIntN++
rt_math:434	unsupported:memvar			mnIntN
rt_math:435	unsupported:memvar			mnIntN++
rt_math:436	statement:unsupported:memvar			++mnIntN
rt_math:437	unsupported:memvar			mnIntN
rt_math:438	unsupported:memvar			++mnIntN
rt_math:439	statement:unsupported:memvar			mnIntN += 10
rt_math:440	unsupported:memvar			mnIntN
rt_math:441	unsupported:memvar			mnIntN += 200
rt_math:444	run-op			snIntN
rt_math:446	run-op			snIntN
rt_math:447	run-op			snIntN++
rt_math:449	run-op			snIntN
rt_math:450	run-op			++snIntN
rt_math:452	run-op			snIntN
rt_math:453	run-op			snIntN += 200
rt_math:463	statement:unsupported:macro			o:&s := 1
rt_math:464	unsupported:macro			o:&s
rt_math:465	unsupported:macro			o:&(s)
rt_math:466	statement:unsupported:macro			o:&s++
rt_math:467	unsupported:macro			o:&(s)
rt_math:468	unsupported:macro			o:&(s)++
rt_math:469	unsupported:macro			o:&s++
rt_math:470	statement:unsupported:macro			++o:&s
rt_math:471	unsupported:macro			o:&(s)
rt_math:472	unsupported:macro			++o:&(s)
rt_math:473	unsupported:macro			++o:&s
rt_math:474	statement:unsupported:macro			o:&s += 10
rt_math:475	unsupported:macro			o:&(s)
rt_math:476	unsupported:macro			o:&(s) += 200
rt_math:477	unsupported:macro			o:&s += 100
rt_math:478	statement:unsupported:macro			o:os&s1.de *= 3
rt_math:479	unsupported:macro			o:os&s1.de
rt_math:480	unsupported:macro			o:os&s1.de += 49
rt_math:481	unsupported:macro			--o:os&s1.de
